order_id,order_date,customer_email,customer_name,product_id,product_name,category,quantity,unit_price,total_amount,discount,shipping_cost,order_status,payment_method,shipping_address,country,currency
WEB07775,2024-09-02,GABRIELLA.SMITH@YAHOO.COM,Gabriella Smith,P059,Bike Lock Heavy Duty,Sports,3,38.5,116.95,3.6,5.05,Complete,PayPal,,United States,USD
WEB01670,02/29/2024,christopher.garcia@hotmail.com,Christopher Garcia,PROD024,Leather Belt Classic,Fashion,1,22.2,30.16,2.77,10.73,SUCCESS,Google Pay,45645 Cynthia Greens Apt. 794,United States,USD
WEB19293,13-Nov-2023,Jason.wilson@gmail.com,Jason Wilson,PROD-066,History World War II,Books,1,48.93,59.48,0.0,10.55,CANCELLED,Debit Card,738 Kelly Vista,United States,USD
WEB22040,2023/12/08,Stephanie.martinez@gmail.com,Stephanie Martinez,P005,Wireless Mouse,Electronics,2,14.19,42.66,0.0,14.28,Completed,Credit Card,316 Little Branch,Germany,EUR
WEB29767,12/14/2024,JAMES.SANCHEZ@GMAIL.COM,,PROD004,Laptop Sleeve 15 inch,Electronics,3,35.16,110.49,0.0,5.01,Completed,Google Pay,5520 Mark Way Apt. 907,United States,$
WEB23243,01.02.2023,davidrodriguez@hotmail.com,David Rodriguez,PROD-068,Children's Book Set,Books,1,59.1,70.73,0.0,11.63,Delivered,PayPal,90431 Reyes Alley,Germany,EUR
WEB26344,2024/11/08,DAVID.RODRIGUEZ@YAHOO.COM,David Rodriguez,P078,Nail Polish Set 10 Colors,Beauty,2,36.47,79.65,3.5,10.21,Completed,Debit Card,68745 Cindy Plaza Suite 968,Germany,EUR
WEB25320,2024/07/17,steven.clay@yahoo.com,Steven Clay,PROD046,Yoga Mat Extra Thick,Sports,4,47.43,182.42,18.84,11.54,shipped,Debit Card,242 Smith Street Apt. 798,United Kingdom,GBP
WEB20382,12/16/2023,aprilhall@yahoo.com,April Hall,PROD-025,Dress Shirt Long Sleeve,Fashion,2,45.41,98.58,0.0,7.76,Completed,Google Pay,2368 Casey Shoal Suite 842,Germany,EUR
WEB24265,10/24/2024,kevin.rodgers@yahoo.com,Kevin Rodgers,PROD080,Massage Oil Set,Beauty,1,26.48,37.95,0.0,11.47,Cancelled,Debit Card,176 John Crossing,United States,USD
WEB19209,2023/02/14,carlvargas@hotmail.com,Carl Vargas,P047,Dumbbell Set Adjustable,Sports,1,126.99,132.42,0.0,5.43,shipped,PayPal,20346 Michael Squares,Germany,EUR
WEB09971,2024-12-12,chelseamaldonado@gmail.com,Chelsea Maldonado,P006,Mechanical Keyboard,Electronics,3,67.95,199.15,13.48,8.78,Cancelled,Debit Card,75150 Joyce Brook,United States,USD
WEB30552,07/04/2024,kenneth.dillon@gmail.com,,prod-021,Winter Jacket Insulated,Fashion,1,184.92,175.21,16.87,7.16,Cancelled,Debit Card,10905 Thomas Keys,United Kingdom,£
WEB03376,03.05.2023,daniel.terry@hotmail.com,Daniel Terry,P005,Wireless Mouse,Electronics,2,21.13,51.14,0.0,8.88,Shipped,Google Pay,24668 Snyder Square Apt. 361,Germany,EUR
WEB18584,23-Dec-2024,brandiweber@gmail.com,Brandi Weber,P053,Water Bottle Insulated 32oz,Sports,1,27.72,33.35,4.01,9.64,Delivered,Apple Pay,52111 Sandoval Station,United States,USD
WEB10412,02/20/2023,Nancy.jensen@hotmail.com,Nancy Jensen,P046,Yoga Mat Extra Thick,Sports,3,28.08,92.12,0.0,7.88,Pending,Apple Pay,3182 Tiffany Route Suite 697,United States,USD
WEB27805,12/28/2023,Nicole.dixon@hotmail.com,Nicole Dixon,PROD009,Smart Watch Fitness Tracker,Electronics,1,93.22,92.57,14.75,14.1,Shipped,Apple Pay,6270 Norma Light Suite 235,United States,USD
WEB31989,2023/12/11,MARGARET.MORRIS@GMAIL.COM,Margaret Morris,P057,Soccer Ball Professional,Sports,1,53.77,50.5,8.29,5.02,Completed,Debit Card,945 Laurie Corner,United States,USD
WEB12043,2024/04/15,ROBERT.ROBINSON@HOTMAIL.COM,Robert Robinson,PROD-055,Foam Roller Muscle,Sports,1,39.43,48.09,0.0,8.66,Shipped,Google Pay,136 Jackson Circle Suite 284,United States,USD
WEB29789,06/11/2024,MICHAEL.WILSON@HOTMAIL.COM,Michael Wilson,PROD073,Electric Toothbrush,Beauty,2,66.28,146.28,0.0,13.72,delivered,Credit Card,558 Hansen Underpass Apt. 706,France,EUR
WEB13361,01.06.2023,Christopher.thompson@yahoo.com,Christopher Thompson,PROD-062,Data Science Essentials,Books,3,53.46,173.49,0.0,13.11,Delivered,Google Pay,9084 Wendy Station Suite 929,France,EUR
WEB30862,2023-10-15,George.jenkins@hotmail.com,George Jenkins,PROD012,HDMI Cable 6ft,Electronics,2,15.54,45.06,0.0,13.98,Pending,Google Pay,22931 Adam Inlet,United Kingdom,GBP
WEB22276,2024-09-14,lisa.stokes@gmail.com,Lisa Stokes,prod-004,Laptop Sleeve 15 inch,Electronics,1,21.88,33.5,2.08,13.7,COMPLETED,Credit Card,767 Green Ranch Apt. 123,Germany,EUR
WEB32338,28.02.2024,TERESA.WILLIAMS@YAHOO.COM,Teresa Williams,P053,Water Bottle Insulated 32oz,Sports,3,48.94,153.55,0.0,6.73,canceled,Google Pay,4357 Kimberly Mews,Germany,EUR
WEB02958,11/28/2023,SARAH.TAYLOR@HOTMAIL.COM,Sarah Taylor,PROD021,Winter Jacket Insulated,Fashion,5,62.7,322.67,0.0,9.17,Shipped,PayPal,72776 Cory Court,United States,USD
WEB14708,2024-12-12,AMANDA.ONEILL@GMAIL.COM,Amanda Oneill,PROD-038,Air Fryer 5-Quart,Home & Kitchen,3,79.8,252.17,0.0,12.77,COMPLETED,PayPal,692 Vasquez Road,France,EUR
WEB09607,2024-09-27,Thomas.phillips@gmail.com,Thomas Phillips,prod-053,Water Bottle Insulated 32oz,Sports,1,45.4,55.24,0.0,9.84,canceled,Google Pay,44371 Cassandra Orchard Apt. 329,United States,USD
WEB25274,2023-01-17,marycarrillo@gmail.com,Mary Carrillo,P071,Skincare Set Anti-Aging,Beauty,2,-41.55,-74.12,5.46,14.44,Pending,PayPal,10912 Paul Center,United States,USD
WEB07592,10-Feb-2023,donnaknapp@hotmail.com,Donna Knapp,prod-027,Hoodie Pullover,Fashion,3,67.37,217.04,0.0,14.93,Shipped,Google Pay,038 Jennifer Crossing Suite 679,United States,
WEB30817,30-Nov-2024,patriciataylor@gmail.com,Patricia Taylor,PROD008,Portable Power Bank 20000mAh,Electronics,2,57.23,126.15,0.0,11.69,SHIPPED,Apple Pay,4167 Jeffrey Walks Suite 152,United States,USD
WEB05819,2024/12/31,RYAN.SANTOS@HOTMAIL.COM,Ryan Santos,PROD013,Wireless Earbuds Pro,Electronics,2,70.78,154.76,0.0,13.2,Cancelled,Apple Pay,31960 Maria Pass Apt. 939,United States,USD
WEB32936,2023/05/31,Julie.ellis@gmail.com,Julie Ellis,P037,Vacuum Cleaner Cordless,Home & Kitchen,2,378.23,662.34,107.92,13.8,Pending,Google Pay,4330 Robert Mount Apt. 189,United States,$
WEB31491,2024/05/05,victorroberts@gmail.com,Victor Roberts,prod-005,Wireless Mouse,Electronics,1,41.57,56.23,0.0,14.66,Cancelled,Credit Card,921 Kathy Meadow Apt. 215,United States,USD
WEB31187,28-Feb-2024,davidharmon@yahoo.com,David Harmon,prod-076,Shampoo Sulfate-Free,Beauty,1,21.95,28.61,0.0,6.66,Complete,PayPal,1541 Jennifer Prairie Apt. 113,United States,USD
WEB24525,04-Jul-2024,brandon.west@hotmail.com,Brandon West,PROD-064,Self-Help Motivation Book,Books,3,15.79,50.16,0.0,12.53,Delivered,Debit Card,,France,EUR
WEB02564,2023-12-06,patty.crosby@hotmail.com,Patty Crosby,PROD036,Kitchen Knife Set 15-Piece,Home & Kitchen,1,75.68,79.69,1.57,5.58,DELIVERED,PayPal,943 Charles Stravenue,United States,USD
WEB15182,09/08/2023,kathryn.williams@gmail.com,Kathryn Williams,P078,Nail Polish Set 10 Colors,Beauty,2,18.28,43.2,0.0,6.64,Completed,Credit Card,4506 Coleman Ramp Apt. 395,United States,USD
WEB33740,08-Nov-2024,PAMELA.BRANDT@YAHOO.COM,Pamela Brandt,PROD013,Wireless Earbuds Pro,Electronics,2,73.9,157.21,0.0,9.41,DELIVERED,Credit Card,27580 Diaz Viaduct,United States,USD
WEB30846,11/20/2023,JENNIFER.PARKER@GMAIL.COM,Jennifer Parker,P074,Makeup Brush Set 12-Piece,Beauty,1,26.47,34.6,4.35,12.48,Pending,PayPal,561 Cory Mills,United States,USD
WEB06757,2023-11-03,ashley.bennett@hotmail.com,Ashley Bennett,prod-080,Massage Oil Set,Beauty,2,51.23,93.88,14.08,5.5,Shipped,PayPal,53049 Crystal Corner Suite 359,United Kingdom,GBP
WEB08648,2023-07-02,DIANA.RAY@GMAIL.COM,Diana Ray,PROD014,Laptop Stand Aluminum,Electronics,3,64.54,183.58,18.02,7.98,completed,Debit Card,110 Carpenter Divide,United States,USD
WEB26662,2024/10/07,sarah.bates@yahoo.com,Sarah Bates,PROD044,Wall Clock Digital,Home & Kitchen,5,25.26,139.65,0.0,13.35,Dispatched,Google Pay,626 Phillips Trace,France,EUR
WEB12683,08.02.2024,eric.johnson@hotmail.com,Eric Johnson,PROD010,Bluetooth Speaker Waterproof,Electronics,1,106.58,117.79,0.0,11.21,Completed,PayPal,57839 Jones View,United Kingdom,GBP
WEB26437,05-Sep-2023,gregory.porter@hotmail.com,Gregory Porter,P053,Water Bottle Insulated 32oz,Sports,2,21.65,49.14,0.0,5.84,Completed,Google Pay,90258 Alexandra Forest Apt. 887,United States,USD
WEB13831,16-Jun-2024,christophermitchell@hotmail.com,Christopher Mitchell,prod-065,Cookbook Healthy Recipes,Books,1,32.08,46.7,0.0,14.62,Shipped,Google Pay,,Germany,EUR
WEB24167,2024/10/30,Kevin.cobb@yahoo.com,Kevin Cobb,PROD-049,Jump Rope Speed,Sports,1,15.27,24.24,1.94,10.91,Completed,Credit Card,008 Natalie Common Apt. 606,Germany,EUR
WEB17791,2024-11-05,Dustin.green@hotmail.com,Dustin Green,PROD004,Laptop Sleeve 15 inch,Electronics,3,43.6,126.57,10.63,6.4,Delivered,Apple Pay,84756 Jessica Locks Suite 499,United States,USD
WEB07762,19-Jan-2024,anthonyjimenez@yahoo.com,Anthony Jimenez,PROD039,Blender High-Speed,Home & Kitchen,1,97.83,108.03,0.0,10.2,Canceled,Debit Card,8072 Colleen Road,United States,USD
WEB00886,18-Dec-2023,Anthony.williams@gmail.com,Anthony Williams,prod-010,Bluetooth Speaker Waterproof,Electronics,2,51.13,110.97,0.0,8.71,Pending,Google Pay,9753 Kristen Stravenue Apt. 545,United States,USD
WEB22666,2023-12-21,Michael.cooper@yahoo.com,Michael Cooper,prod-029,Crossbody Bag Leather,Fashion,1,109.63,111.14,7.73,9.24,Returned,Apple Pay,4153 Sanchez Rue,United States,USD
WEB31569,12-May-2024,laurenthompson@hotmail.com,Lauren Thompson,PROD046,Yoga Mat Extra Thick,Sports,3,58.31,184.09,0.0,9.16,Completed,Apple Pay,82006 Damon Stravenue,United States,USD
WEB31511,2024-12-24,Derek.taylor@yahoo.com,Derek Taylor,PROD-026,Sneakers Casual,Fashion,2,93.23,199.68,0.0,13.22,Cancelled,Credit Card,515 Anderson Keys Apt. 240,France,EUR
WEB24595,08/18/2024,BRANDON.ROSS@GMAIL.COM,Brandon Ross,prod-061,Python Programming for Beginners,Books,2,37.67,87.37,0.0,12.03,Shipped,Credit Card,555 Jessica Trail,United Kingdom,GBP
WEB18123,02/08/2024,michealsanchez@gmail.com,Micheal Sanchez,PROD056,Basketball Official Size,Sports,2,47.41,100.78,0.0,5.96,COMPLETED,Apple Pay,7138 Jeremy Via Suite 039,United States,USD
WEB33620,11/22/2023,SHAWN.RAY@YAHOO.COM,Shawn Ray,PROD-025,Dress Shirt Long Sleeve,Fashion,1,56.47,63.56,0.0,7.09,returned,Google Pay,1705 Hogan Prairie Suite 337,United States,USD
WEB12836,2023/12/15,DANIEL.RAMIREZ@HOTMAIL.COM,Daniel Ramirez,PROD-030,Watch Analog Classic,Fashion,2,87.24,187.39,0.0,12.91,Complete,Credit Card,33921 John Cape Apt. 889,France,EUR
WEB08741,09.11.2023,ERIKA.NGUYEN@HOTMAIL.COM,Erika Nguyen,PROD046,Yoga Mat Extra Thick,Sports,1,36.34,50.98,0.0,14.64,completed,PayPal,13789 Jonathan Bypass,United States,USD
WEB00706,06/22/2024,deborahlove@yahoo.com,Deborah Love,prod-013,Wireless Earbuds Pro,Electronics,1,-157.21,-147.46,0.0,9.75,completed,PayPal,42537 Sullivan Stravenue Suite 732,France,EUR
WEB33674,2023/09/07,Michelle.bishop@yahoo.com,Michelle Bishop,prod-004,Laptop Sleeve 15 inch,Electronics,1,48.34,55.73,0.0,7.39,Shipped,Google Pay,4710 Barton Corner Apt. 485,United States,USD
WEB10744,02-Oct-2024,Todd.moore@hotmail.com,Todd Moore,P025,Dress Shirt Long Sleeve,Fashion,1,70.8,75.27,8.23,12.7,Shipped,Credit Card,46031 Rebecca Meadows Suite 623,United States,USD
WEB28085,08/25/2024,william.webb@gmail.com,William Webb,PROD-003,USB-C Fast Charger,Electronics,1,17.32,24.2,0.0,6.88,pending,Credit Card,637 Beth Mall,United States,USD
WEB08988,12/08/2023,elizabethmiles@hotmail.com,Elizabeth Miles,prod-017,Women's Yoga Pants,Fashion,3,35.32,116.52,0.0,10.56,Shipped,Apple Pay,,United States,USD
WEB04881,2024/11/18,kimberly.jacobs@gmail.com,Kimberly Jacobs,P078,Nail Polish Set 10 Colors,Beauty,4,28.05,123.5,0.0,11.3,PENDING,Debit Card,730 Christian Trace Apt. 922,United States,
WEB25013,2023/06/26,PAUL.GIBSON@YAHOO.COM,Paul Gibson,PROD-025,Dress Shirt Long Sleeve,Fashion,2,73.74,154.43,0.0,6.95,Completed,Google Pay,673 Megan Villages Suite 195,United Kingdom,GBP
WEB30369,2023-08-23,SARAH.HALEY@HOTMAIL.COM,Sarah Haley,prod-041,Storage Bins Set of 6,Home & Kitchen,1,24.68,37.41,2.15,14.88,Cancelled,Debit Card,539 Oconnell Via,United Kingdom,GBP
WEB22234,2023/04/16,phillip.watkins@gmail.com,,P037,Vacuum Cleaner Cordless,Home & Kitchen,1,320.42,328.11,0.0,7.69,Completed,PayPal,78304 Anderson Ranch,United Kingdom,GBP
WEB11060,14-May-2023,eric.ford@hotmail.com,Eric Ford,PROD048,Resistance Bands Set,Sports,1,33.93,38.42,2.39,6.88,Delivered,Google Pay,34721 Jordan Locks,United Kingdom,GBP
WEB18229,19.02.2023,amber.barker@hotmail.com,Amber Barker,PROD063,Fiction Novel Bestseller,Books,3,15.45,57.38,0.0,11.03,COMPLETED,Apple Pay,89985 Roy Dale Apt. 774,United States,USD
WEB12695,2023/11/08,maryrodriguez@hotmail.com,,PROD002,Smartphone Case Premium,Electronics,3,13.84,48.88,4.7,12.06,Completed,PayPal,79809 Allen Street Suite 190,United States,USD
WEB28728,2023-04-02,DANIEL.BANKS@YAHOO.COM,Daniel Banks,PROD-003,USB-C Fast Charger,Electronics,2,31.32,73.79,0.0,11.15,Delivered,Apple Pay,00606 Katherine Forest Suite 267,United States,USD
WEB04160,2023/08/13,lawrence.hensley@gmail.com,Lawrence Hensley,PROD011,Phone Screen Protector,Electronics,2,24.64,56.27,6.21,13.2,Canceled,Google Pay,72970 Thomas Locks,Germany,EUR
WEB30654,2024/08/13,Victoria.ramos@gmail.com,Victoria Ramos,prod-049,Jump Rope Speed,Sports,3,17.17,63.77,0.0,12.26,completed,Google Pay,4957 Alexander Forest,United Kingdom,GBP
WEB09201,2024/01/12,robert.henderson@hotmail.com,Robert Henderson,P054,Fitness Tracker Band,Sports,1,66.46,68.18,11.15,12.87,PENDING,Google Pay,316 Emily Flat Suite 026,Germany,EUR
WEB14755,2023/03/02,katie.baird@hotmail.com,Katie Baird,prod-013,Wireless Earbuds Pro,Electronics,3,93.86,265.85,24.44,8.71,Pending,Apple Pay,7869 Mario Island,United States,USD
WEB11739,03/16/2023,charles.johnson@hotmail.com,Charles Johnson,P026,Sneakers Casual,Fashion,1,37.28,48.55,0.0,11.27,Pending,Credit Card,521 Graham Unions,France,EUR
WEB14291,24-Oct-2023,lisasmith@hotmail.com,Lisa Smith,PROD026,Sneakers Casual,Fashion,2,72.81,153.45,0.0,7.83,Cancelled,PayPal,7779 Avila Mills,United Kingdom,GBP
WEB02799,2024/12/20,kennethjones@gmail.com,Kenneth Jones,PROD018,Denim Jeans Slim Fit,Fashion,1,54.36,60.73,0.0,6.37,CANCELLED,Google Pay,2369 Jeffery Place Apt. 205,United States,USD
WEB26558,03/08/2023,johndiaz@gmail.com,John Diaz,PROD004,Laptop Sleeve 15 inch,Electronics,3,27.24,90.4,0.0,8.68,Returned,Credit Card,0928 Brittany Station,United States,USD
WEB11676,24-Feb-2024,joy.robertson@hotmail.com,Joy Robertson,prod-070,Science Fiction Trilogy,Books,3,61.88,192.55,0.0,6.91,Shipped,Debit Card,449 Steven Mill,United Kingdom,GBP
WEB11834,05/18/2023,mariarollins@gmail.com,Maria Rollins,PROD006,Mechanical Keyboard,Electronics,1,146.37,132.65,21.62,7.9,Completed,Apple Pay,08035 Johnson Trace,France,EUR
WEB27992,2024/11/21,ELIZABETH.PALMER@GMAIL.COM,Elizabeth Palmer,PROD052,Hiking Backpack 50L,Sports,2,94.47,191.4,5.23,7.69,Shipped,PayPal,723 Larsen Plains Suite 570,United States,USD
WEB31153,2024/08/16,RYAN.HUGHES@HOTMAIL.COM,Ryan Hughes,P065,Cookbook Healthy Recipes,Books,1,27.85,42.17,0.0,14.32,Shipped,PayPal,746 Victoria Junction,Germany,EUR
WEB21289,2024/08/16,Jennifer.roach@yahoo.com,Jennifer Roach,P074,Makeup Brush Set 12-Piece,Beauty,3,28.75,91.76,0.0,5.51,Success,Credit Card,13176 Joanna Lodge Apt. 427,United States,USD
WEB01787,2024/09/17,anna.smith@yahoo.com,Anna Smith,P008,Portable Power Bank 20000mAh,Electronics,1,55.9,62.58,5.2,11.88,Complete,PayPal,208 James Alley Suite 888,France,EUR
WEB18026,29.12.2024,jennifer.woods@yahoo.com,Jennifer Woods,PROD-019,Leather Wallet Bifold,Fashion,1,56.38,65.58,0.0,9.2,Delivered,PayPal,6425 Livingston Islands,United States,USD
WEB06816,13-May-2024,MELISSA.WARD@HOTMAIL.COM,Melissa Ward,PROD-027,Hoodie Pullover,Fashion,1,-27.33,-18.62,0.0,8.71,Pending,Google Pay,070 Hammond Wells,United Kingdom,GBP
WEB18653,24.09.2024,amber.james@gmail.com,Amber James,P029,Crossbody Bag Leather,Fashion,1,107.37,114.98,3.88,11.49,Completed,Debit Card,854 Farrell Plaza,France,EUR
WEB06125,01-Jan-2024,Donna.martin@hotmail.com,Donna Martin,PROD057,Soccer Ball Professional,Sports,1,32.99,41.04,0.0,8.05,Cancelled,Google Pay,542 Tammy Overpass,United States,USD
WEB21623,2023-06-19,Jason.reyes@yahoo.com,Jason Reyes,PROD074,Makeup Brush Set 12-Piece,Beauty,2,41.12,91.33,0.0,9.09,Completed,Apple Pay,8761 Charles Garden Apt. 936,United Kingdom,£
WEB18311,12/28/2024,Francisco.olson@hotmail.com,Francisco Olson,prod-022,Sunglasses Polarized,Fashion,1,61.12,64.53,4.73,8.14,Completed,Credit Card,8108 Michael Dale,United States,USD
WEB02811,28-Nov-2023,LAURA.GARCIA@GMAIL.COM,,PROD-079,Body Lotion Moisturizing,Beauty,2,13.76,35.67,0.0,8.15,Shipped,Apple Pay,5353 Darrell Path,United States,
WEB30074,2023/11/29,TAMMY.GARCIA@HOTMAIL.COM,Tammy Garcia,prod-009,Smart Watch Fitness Tracker,Electronics,1,338.03,299.19,48.82,9.98,Pending,Credit Card,664 Tina Key,France,EUR
WEB25662,11/30/2023,aaronreid@yahoo.com,Aaron Reid,P001,Wireless Bluetooth Headphones,Electronics,1,103.23,114.45,0.47,11.69,DELIVERED,PayPal,34858 Jones Squares,United Kingdom,GBP
WEB21337,20.09.2024,JASON.CAMACHO@GMAIL.COM,Jason Camacho,P074,Makeup Brush Set 12-Piece,Beauty,1,50.82,59.59,0.0,14.79,Completed,Apple Pay,6813 Thomas Shoals Apt. 647,Germany,
WEB00378,08-Aug-2023,christinawest@yahoo.com,Christina West,P080,Massage Oil Set,Beauty,1,33.68,41.17,0.0,7.49,COMPLETED,Google Pay,7792 Day Mall Apt. 920,United States,USD
WEB12224,2023/04/17,gavin.james@gmail.com,Gavin James,P021,Winter Jacket Insulated,Fashion,1,67.39,74.88,7.14,14.63,Completed,Google Pay,93197 Wallace Falls,United States,USD
WEB11986,05/13/2024,brianna.long@yahoo.com,,prod-079,Body Lotion Moisturizing,Beauty,3,14.92,54.33,0.0,9.57,Complete,PayPal,4588 Bailey Mission,France,EUR
WEB32446,2023/08/22,TIFFANY.DEAN@HOTMAIL.COM,Tiffany Dean,prod-038,Air Fryer 5-Quart,Home & Kitchen,4,98.09,404.9,0.0,12.54,Shipped,Debit Card,0852 Johnson River Suite 186,United States,USD
WEB14791,08.01.2023,Preston.evans@gmail.com,Preston Evans,P066,History World War II,Books,2,49.81,90.01,14.95,5.34,Returned,Google Pay,,United Kingdom,GBP
WEB26786,2023-07-29,TIFFANY.RICHARDSON@GMAIL.COM,,P026,Sneakers Casual,Fashion,2,100.04,190.73,22.59,13.24,Completed,Google Pay,14634 Danielle Inlet,United States,USD
WEB08021,21.04.2023,jenniferjackson@yahoo.com,Jennifer Jackson,PROD032,Coffee Maker 12-Cup,Home & Kitchen,1,39.2,44.76,1.68,7.24,Shipped,Apple Pay,94192 Gabrielle Square,United States,USD
WEB21862,2023-03-18,jeff.shields@gmail.com,Jeff Shields,P011,Phone Screen Protector,Electronics,3,18.2,67.16,0.0,12.56,Shipped,Google Pay,1096 Higgins Rapids,United Kingdom,GBP
WEB31176,2024/07/20,MARTIN.MOORE@YAHOO.COM,Martin Moore,P057,Soccer Ball Professional,Sports,2,56.33,117.47,0.0,5.62,returned,Credit Card,,United States,USD
WEB16920,2024/08/12,JAMIE.JOHNSON@GMAIL.COM,,prod-026,Sneakers Casual,Fashion,4,53.51,180.78,39.93,6.67,CANCELLED,PayPal,998 Rachel Greens,United States,USD
WEB19881,01/13/2023,cherylheath@gmail.com,Cheryl Heath,P056,Basketball Official Size,Sports,1,45.12,59.14,0.0,14.02,Delivered,Apple Pay,73441 Matthew Ridge Suite 872,United Kingdom,GBP
WEB22210,2023/02/16,danielle.collins@yahoo.com,Danielle Collins,PROD014,Laptop Stand Aluminum,Electronics,2,35.53,82.69,0.0,11.63,Shipped,Debit Card,401 April Spring Suite 117,Germany,EUR
WEB09400,2023-01-14,deborahdixon@yahoo.com,Deborah Dixon,prod-056,Basketball Official Size,Sports,2,39.55,84.73,0.0,5.63,canceled,Google Pay,0136 Nathan Keys,United States,USD
WEB03314,05/20/2023,JANET.LONG@YAHOO.COM,Janet Long,P052,Hiking Backpack 50L,Sports,1,67.79,78.91,0.0,11.12,COMPLETED,Debit Card,,United States,USD
WEB16161,2024-07-18,suejones@yahoo.com,Sue Jones,PROD052,Hiking Backpack 50L,Sports,3,140.77,433.59,0.0,11.28,Delivered,Apple Pay,5941 Madison Square,United States,USD
WEB02224,01/07/2024,DEBORAH.CONLEY@HOTMAIL.COM,Deborah Conley,prod-046,Yoga Mat Extra Thick,Sports,1,46.25,58.96,0.0,12.71,Completed,Debit Card,0882 Harrison Ramp,United Kingdom,GBP
WEB08020,07/30/2023,ashley.simmons@yahoo.com,Ashley Simmons,prod-001,Wireless Bluetooth Headphones,Electronics,1,120.94,103.3,24.01,6.37,Completed,Google Pay,54206 Robert Meadows Suite 880,United Kingdom,GBP
WEB29957,10-Apr-2024,samuelchen@yahoo.com,Samuel Chen,PROD050,Camping Tent 4-Person,Sports,1,298.22,303.51,0.0,5.29,returned,Credit Card,59257 Hernandez Mall,Germany,EUR
WEB21903,02-Mar-2024,kimberlykim@gmail.com,Kimberly Kim,PROD052,Hiking Backpack 50L,Sports,1,132.1,138.01,0.0,5.91,Cancelled,Google Pay,7782 Jones Lane,Germany,EUR
WEB22076,2024/01/29,kevinwright@yahoo.com,Kevin Wright,prod-041,Storage Bins Set of 6,Home & Kitchen,4,43.65,166.56,22.3,14.26,shipped,PayPal,360 Kimberly Oval,France,EUR
WEB29603,24-Jan-2024,laurastafford@hotmail.com,Laura Stafford,PROD071,Skincare Set Anti-Aging,Beauty,1,101.11,114.25,0.0,13.14,Completed,Google Pay,71265 Parker Wells Apt. 068,United Kingdom,gbp
WEB16158,2023-12-20,danielmurphy@hotmail.com,Daniel Murphy,P062,Data Science Essentials,Books,3,41.09,129.26,0.0,5.99,Delivered,PayPal,60488 Taylor Point,United States,USD
WEB33104,2024-11-20,Alyssa.johnson@hotmail.com,Alyssa Johnson,prod-005,Wireless Mouse,Electronics,2,36.43,80.48,7.19,14.81,Shipped,Google Pay,8747 Johnson Lights,United States,USD
WEB29503,13-Nov-2024,albertevans@hotmail.com,Albert Evans,PROD024,Leather Belt Classic,Fashion,1,20.5,29.32,0.0,8.82,RETURNED,Credit Card,839 Flowers Rapids Apt. 039,United States,usd
WEB12614,2024-10-12,Ryan.reed@yahoo.com,Ryan Reed,PROD006,Mechanical Keyboard,Electronics,1,93.21,85.62,13.78,6.19,Cancelled,Apple Pay,6091 Brown Path Suite 189,France,EUR
WEB17243,05.07.2024,jenniferwade@hotmail.com,Jennifer Wade,PROD-049,Jump Rope Speed,Sports,2,15.41,45.24,0.0,14.42,Completed,Debit Card,285 Bell Mountain,United States,USD
WEB04188,2023-12-29,Robert.nelson@yahoo.com,Robert Nelson,prod-078,Nail Polish Set 10 Colors,Beauty,1,23.03,36.81,0.0,13.78,shipped,Debit Card,154 Floyd Causeway,United States,USD
WEB17790,2024-05-21,bradley.smith@gmail.com,Bradley Smith,PROD-080,Massage Oil Set,Beauty,2,40.07,91.42,0.0,11.28,Cancelled,Apple Pay,7266 Dustin Burgs Suite 880,United States,USD
